date,method,target,products,period,time_start,time_end,status,status_text,area_name,zone_code,region,boundary_text,area_sq_km,centroid_lat,centroid_lon,map_url,map_id,observed_via,first_seen
2025-09-04,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of South Stockton,S33B,Stockton,"North to Dr. Martin Luther King Blvd., South to E. 9th Street, East to U.P. RR tracks, West to S. El Dorado St.",1.1445,37.934492,-121.279293,https://www.google.com/maps/d/viewer?mid=1fJvn2AOOjEiPOxVdUuR7E9Y5w9hytRI,1fJvn2AOOjEiPOxVdUuR7E9Y5w9hytRI,wayback:20250906034119,2026-07-27T10:51:43Z
2025-09-05,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,North Lathrop,M29,Manteca,"North to Roth Rd., South to W. Lathrop Rd., East to RR Tracks, West to S. Harlan Rd.",2.8985,37.839443,-121.280175,https://www.google.com/maps/d/viewer?mid=1oS5VWC6089D6LAjPWKJLoUFkzWHFNco,1oS5VWC6089D6LAjPWKJLoUFkzWHFNco,wayback:20250906034119,2026-07-27T10:51:43Z
2025-09-05,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of North Stockton- Quail Lakes area,S53,Stockton,"North to Quail Lakes Drive, South to March Ln., East to N. Pershing Ave., West to Quail Lakes Dr.",1.8683,37.991507,-121.332421,https://www.google.com/maps/d/viewer?mid=1Y2JIBLPyYIXEk4rI-UXFujuOA8WNh9Q,1Y2JIBLPyYIXEk4rI-UXFujuOA8WNh9Q,wayback:20250906034119,2026-07-27T10:51:43Z
2025-09-05,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Rural Acampo,L30,Lodi,"North to E. Collier Rd., South to Pelter Rd., East to Dustin Rd., West to N. Kennefick Rd.",5.6961,38.203694,-121.235311,https://www.google.com/maps/d/viewer?mid=1yIBjM8IXS_RghUnZViR_OVnHVOJ0bmg,1yIBjM8IXS_RghUnZViR_OVnHVOJ0bmg,wayback:20250906034119,2026-07-27T10:51:43Z
2025-09-05,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Rural East Escalon,E29,Escalon,"North to OID Canal, South to Hwy 120, East to Victory Ave., West to Henry Rd.",3.7529,37.803345,-120.932621,https://www.google.com/maps/d/viewer?mid=1YdE4wGmIItr1fDrb1unsnlFVmpL_Tx5f,1YdE4wGmIItr1fDrb1unsnlFVmpL_Tx5f,wayback:20250906034119,2026-07-27T10:51:43Z
2025-09-05,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,South Central Tracy,T2a,Tracy,"North to R&R, South to Valpico Rd., East to Sycamore Pkwy, West to Corral Hollow Rd.",2.0179,37.717828,-121.446059,https://www.google.com/maps/d/viewer?mid=1EzBVxGtJFQVHL4FBOSNJF2FUZaPXQeLT,1EzBVxGtJFQVHL4FBOSNJF2FUZaPXQeLT,wayback:20250906034119,2026-07-27T10:51:43Z
2025-09-05,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,West Roberts Island,D6,Delta,,10.682,37.97315,-121.45385,https://www.google.com/maps/d/viewer?mid=1tLFNWvooLxCsWS6xo4g5JBUGQ0y8XUtW,1tLFNWvooLxCsWS6xo4g5JBUGQ0y8XUtW,wayback:20250906034119,2026-07-27T10:51:43Z
2025-09-11,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,City of Escalon,E61,Escalon,"North to Deborah Cir, East to St John Rd, South to Catherine Way, West to Swanson Dr",0.3688,37.788321,-120.991014,https://www.google.com/maps/d/viewer?mid=1fNz1q2cCfbDsK_oUSNuD6NOUdpJFz9s,1fNz1q2cCfbDsK_oUSNuD6NOUdpJFz9s,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-11,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of North Ripon,R16a,Ripon,"North to SSJ Canal, South to E. Milgeo Ave., East to S. Murphy Rd., West to N. Ripon Rd.",0.8172,37.74895,-121.117239,https://www.google.com/maps/d/viewer?mid=1fwhDOI4a8d46eO3pURaftVyH4Dvf52w,1fwhDOI4a8d46eO3pURaftVyH4Dvf52w,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-11,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of Rural South County,SC1,South County,"North to one mile north of E. McMullin Rd., South to Perrin Rd., East to Airport Way, West to S. Hays Rd.",4.7947,37.735918,-121.263435,https://www.google.com/maps/d/viewer?mid=1dcvrXM7RFuFpl8saR2Bwl08cXfA3CU-C,1dcvrXM7RFuFpl8saR2Bwl08cXfA3CU-C,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-11,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of Rural South County - Division Rd. Area,SC3,South County,"North to Division Rd., South to San Joaquin and Stanislaus Rivers, East to Stanislaus River, West to Two Rivers Rd",3.7968,37.677092,-121.228648,https://www.google.com/maps/d/viewer?mid=1zR43QiilWe_TRZveFZagCaWv3wJJuHY1,1zR43QiilWe_TRZveFZagCaWv3wJJuHY1,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-11,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Rural East Escalon,E29,Escalon,"North to OID Canal, South to Hwy 120, East to Victory Ave., West to Henry Rd.",3.7529,37.803345,-120.932621,https://www.google.com/maps/d/viewer?mid=1YdE4wGmIItr1fDrb1unsnlFVmpL_Tx5f,1YdE4wGmIItr1fDrb1unsnlFVmpL_Tx5f,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-11,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Rural East Ripon,R6b,Ripon,"North to .6 mile south of Greenleaf Rd., South to Stanislaus River, East to Sexton Rd., West to Wagner Rd.",5.2528,37.747065,-121.060768,https://www.google.com/maps/d/viewer?mid=1LbMmKcckTL0-yCdEYBd5mEiHab4yhFg,1LbMmKcckTL0-yCdEYBd5mEiHab4yhFg,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-11,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Southwest Tracy,T32,Tracy,"North to W. Schulte Rd, South to W. Central, East to Tracy Blvd., West to Sycamore Pkwy",0.5845,37.719811,-121.43725,https://www.google.com/maps/d/viewer?mid=1ZAm6imfHYl-XE4SJbGGW936NYT6-HeY,1ZAm6imfHYl-XE4SJbGGW936NYT6-HeY,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-11,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,West Escalon,E66,Escalon,"North to Yosemite Ave., South to Valdapena Wy, Thompson Way, Zinfandel Dr. and Daniels Ave., East to McHenry Ave., West to Brennan Rd.",1.353,37.795018,-121.005923,https://www.google.com/maps/d/viewer?mid=1GqNcfaM-1hqwblWoG0y46w-FIL2lA_g,1GqNcfaM-1hqwblWoG0y46w-FIL2lA_g,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-12,ground,larval,Altosid,morning,03:30,06:00,complete,COMPLETE,Portion of North Stockton- Quail Lakes Area,S53,Stockton,"North to Quail Lakes Drive, South to March Ln., East to N. Pershing Ave., West to Quail Lakes Dr.",1.8683,37.991507,-121.332421,https://www.google.com/maps/d/viewer?mid=1Y2JIBLPyYIXEk4rI-UXFujuOA8WNh9Q,1Y2JIBLPyYIXEk4rI-UXFujuOA8WNh9Q,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-12,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of Rural South Farmington,E17,Escalon,"North to Little John Creek, South to 1/2 mile south of Skiff Rd., East to Biederman Way, West to Van Allen Rd.",4.8014,37.872198,-121.041213,https://www.google.com/maps/d/viewer?mid=172FaIzWOcywpL8lfe7mjJ8vcPlNupL9U,172FaIzWOcywpL8lfe7mjJ8vcPlNupL9U,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-12,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of Southwest Stockton,S52,Stockton,"North to Watercourse St., South to Henry Long Blvd, East to Weston Ranch San Joaquin Trail/Green Belt, West to San Joaquin River",1.6869,37.909636,-121.316929,https://www.google.com/maps/d/viewer?mid=141wXSX8pP0hK6iMBlJByeiQ4gWyQ8AE,141wXSX8pP0hK6iMBlJByeiQ4gWyQ8AE,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-15,aerial,adult,Dibrom,evening,20:30,23:00,complete,COMPLETE,City of Manteca,,Unknown,,46.3666,37.797917,-121.221903,https://www.google.com/maps/d/viewer?mid=1ybbg3Kev8Y8DWotjgP2srTyo2u-Zz4E,1ybbg3Kev8Y8DWotjgP2srTyo2u-Zz4E,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-15,aerial,adult,Evergreen 5-25,evening,20:00,22:00,complete,COMPLETE,Delta Area,D34,Delta,South Staten Island and Portions of Brack Tract .,26.978,38.140638,-121.525925,https://www.google.com/maps/d/viewer?mid=1EED6vrU0iCrljgCdhexg-G2f_xg7HM4,1EED6vrU0iCrljgCdhexg-G2f_xg7HM4,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-15,aerial,adult,Evergreen 5-25,evening,20:00,22:00,complete,COMPLETE,Delta Area,D32A,Delta,Portion of Brack Tract,9.9765,38.158437,-121.444175,https://www.google.com/maps/d/viewer?mid=1q3UOlCS7KtOFsLYlJKcDbKaI-J3jsvbr,1q3UOlCS7KtOFsLYlJKcDbKaI-J3jsvbr,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-18,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Delta Area: Tracy Blvd & Middle River,D15,Delta,"North to Hwy 4, South one mile south of Middle River, East to one mile east of Tracy Blvd, West to one mile west of Tracy Blvd.",12.8803,37.886191,-121.453454,https://www.google.com/maps/d/viewer?mid=1P25t-QNvHCVcOXCieQF8buIwituYH59d,1P25t-QNvHCVcOXCieQF8buIwituYH59d,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-18,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of Northwest Stockton,S54,Stockton,"North to Eight Mile Rd., South to White Slough, East to Davis Rd., West to I5",5.1382,38.050541,-121.351196,https://www.google.com/maps/d/viewer?mid=1BC6rbkXs1V1Epnghk5Pxm5kBsx4Lvzo,1BC6rbkXs1V1Epnghk5Pxm5kBsx4Lvzo,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-18,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of Rural South County,SC1,South County,"North to one mile north of E. McMullin Rd., South to Perrin Rd., East to Airport Way, West to S. Hays Rd.",4.7947,37.735918,-121.263435,https://www.google.com/maps/d/viewer?mid=1dcvrXM7RFuFpl8saR2Bwl08cXfA3CU-C,1dcvrXM7RFuFpl8saR2Bwl08cXfA3CU-C,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-18,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of Rural South County - Division Rd. Area,SC3,South County,"North to Division Rd., South to San Joaquin and Stanislaus Rivers, East to Stanislaus River, West to Two Rivers Rd",3.7968,37.677092,-121.228648,https://www.google.com/maps/d/viewer?mid=1zR43QiilWe_TRZveFZagCaWv3wJJuHY1,1zR43QiilWe_TRZveFZagCaWv3wJJuHY1,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-18,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of South Tracy,T26,Tracy,"North to Valpico Rd., South to Ridgeview Dr., East to MacArthur Dr., West to Glenbriar Cir.",0.7176,37.706328,-121.420763,https://www.google.com/maps/d/viewer?mid=1Wmkc_XT8bgfBYxkcvsdXMq5tGQRQVzk,1Wmkc_XT8bgfBYxkcvsdXMq5tGQRQVzk,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-18,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of Southeast Tracy,T31,Tracy,"North to Tulloch Dr. and Biarritz St., South to Valpico Rd., East to S. Chrisman Rd., West to McKenna Dr., Eastlake Cir. and Lakeview Dr.",0.8359,37.713941,-121.404057,https://www.google.com/maps/d/viewer?mid=1iYY-wzxHAh35XDs_1N03a999U4zWoQs,1iYY-wzxHAh35XDs_1N03a999U4zWoQs,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-18,ground,larval,Altosid,morning,03:30,05:00,complete,COMPLETE,Portion of Southwest Tracy,T32,Tracy,"North to W. Schulte Rd, South to W. Central, East to Tracy Blvd., West to Sycamore Pkwy",0.5845,37.719811,-121.43725,https://www.google.com/maps/d/viewer?mid=1ZAm6imfHYl-XE4SJbGGW936NYT6-HeY,1ZAm6imfHYl-XE4SJbGGW936NYT6-HeY,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-25,aerial,adult,Dibrom,evening,19:30,21:30,complete,COMPLETE,Delta Area-,D32A,Delta,Portion of Brack Tract,9.9765,38.158437,-121.444175,https://www.google.com/maps/d/viewer?mid=1q3UOlCS7KtOFsLYlJKcDbKaI-J3jsvbr,1q3UOlCS7KtOFsLYlJKcDbKaI-J3jsvbr,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-25,aerial,adult,Dibrom,evening,19:30,21:30,complete,COMPLETE,Delta area-,D29,Delta,Portions of Empire Tract and Terminous Tract,12.7919,38.080455,-121.480218,https://www.google.com/maps/d/viewer?mid=1YxdmeEmftJ1kSIV8yZiuneMI0UHy7d3p,1YxdmeEmftJ1kSIV8yZiuneMI0UHy7d3p,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-26,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of North Stockton,S2B,Stockton,"North to Hammer Ln., South to W. Lincoln Rd., East to Pershing Ave., West to Alexandria Place",0.6107,38.016921,-121.334378,https://www.google.com/maps/d/viewer?mid=11XkclKunwvruEai6CDKW1Q8z8L9IYKo,11XkclKunwvruEai6CDKW1Q8z8L9IYKo,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-26,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of Northwest Stockton,S24,Stockton,"North to Stanfield Dr., South Mosher Slough and Paloma Ave., East to Thornton Rd., West to Bainbridge Pl. & Don Ave.",2.2671,38.03031,-121.343004,https://www.google.com/maps/d/viewer?mid=1_IeEna2WMoneW7TepL89Uuj5NbjRx79L,1_IeEna2WMoneW7TepL89Uuj5NbjRx79L,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-26,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of Rural Northeast Tracy,T25,Tracy,"North to Old River, South to Canal Blvd., East to Tom Paine Rd., West to Tom Paine Slough",5.4603,37.793245,-121.405338,https://www.google.com/maps/d/viewer?mid=1UO02Wz5MOy9xiqc2-cNkAMv_uzcfGvNv,1UO02Wz5MOy9xiqc2-cNkAMv_uzcfGvNv,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-26,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of Rural South County - Division Rd. Area,SC3,South County,"North to Division Rd., South to San Joaquin and Stanislaus Rivers, East to Stanislaus River, West to Two Rivers Rd",3.7968,37.677092,-121.228648,https://www.google.com/maps/d/viewer?mid=1zR43QiilWe_TRZveFZagCaWv3wJJuHY1,1zR43QiilWe_TRZveFZagCaWv3wJJuHY1,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-26,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Rural North Escalon,E21,Escalon,"North1/2 mile north of Skiff Rd., South to 1/2 mile south of Skiff Rd., East to Escalon Bellota Rd., West to Biederman Way",4.9576,37.871587,-121.015321,https://www.google.com/maps/d/viewer?mid=17IuM-w_PCk035PUSWuG1KnD7ACJ5KN_3,17IuM-w_PCk035PUSWuG1KnD7ACJ5KN_3,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-26,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Rural North Escalon,E8,Escalon,"North to one mile north of Lone Tree Rd., South to one mile south of Lone Tree Rd., East to Campbell Rd., West to Brennan Rd.",5.2595,37.827601,-120.997556,https://www.google.com/maps/d/viewer?mid=1wxv6ufElqpr3thDfeZYs4p10N0inQ0i9,1wxv6ufElqpr3thDfeZYs4p10N0inQ0i9,wayback:20260119021559,2026-07-27T10:51:43Z
2025-09-26,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,West Escalon,E66,Escalon,"North to Yosemite Ave., South to Valdapena Wy, Thompson Way, Zinfandel Dr. and Daniels Ave., East to McHenry Ave., West to Brennan Rd.",1.353,37.795018,-121.005923,https://www.google.com/maps/d/viewer?mid=1GqNcfaM-1hqwblWoG0y46w-FIL2lA_g,1GqNcfaM-1hqwblWoG0y46w-FIL2lA_g,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-02,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Delta Area-,D50,Delta,Portion of Bacon Island,11.9877,37.980934,-121.54748,https://www.google.com/maps/d/viewer?mid=1Rvk4zuNOj61uD8ST6pcirsuGJRHhojA,1Rvk4zuNOj61uD8ST6pcirsuGJRHhojA,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-02,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Delta Area-,D32A,Delta,Portion of Brack Tract,9.9765,38.158437,-121.444175,https://www.google.com/maps/d/viewer?mid=1q3UOlCS7KtOFsLYlJKcDbKaI-J3jsvbr,1q3UOlCS7KtOFsLYlJKcDbKaI-J3jsvbr,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-02,aerial,adult,Dibrom,evening,19:00,22:00,complete,COMPLETE,Portion of Rural South County,SC17,South County,,16.4236,37.682602,-121.233493,https://www.google.com/maps/d/viewer?mid=1nm6ZRXdv7KkBsNjAEMUgXhR1m7-TmmY,1nm6ZRXdv7KkBsNjAEMUgXhR1m7-TmmY,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-03,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of North Escalon,E18A,Escalon,"North to Mahon Rd., South to Hwy 120 & California St., East to Campbell Ave., West to Escalon-Bellota Rd.",2.7137,37.802328,-120.987627,https://www.google.com/maps/d/viewer?mid=1gQXqjEFkrGSoWZWQ1eOWLKefAMdQ7UkJ,1gQXqjEFkrGSoWZWQ1eOWLKefAMdQ7UkJ,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-03,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of North Stockton,S51A,Stockton,"North to Whistler Way, South to Wagner Heights Rd., East to Davis Rd., West to Thornton Rd.",1.8866,38.042965,-121.339854,https://www.google.com/maps/d/viewer?mid=1nJ7oGufnWnU_Na9FX5iOyhTClp_YLF8,1nJ7oGufnWnU_Na9FX5iOyhTClp_YLF8,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-03,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,"Portion of North Stockton, Quail Lakes Area",S53,Stockton,"North to Quail Lakes Drive, South to March Ln., East to N. Pershing Ave., West to Quail Lakes Dr.",1.8683,37.991507,-121.332421,https://www.google.com/maps/d/viewer?mid=1Y2JIBLPyYIXEk4rI-UXFujuOA8WNh9Q,1Y2JIBLPyYIXEk4rI-UXFujuOA8WNh9Q,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-03,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of South of Manteca,M25,Manteca,"North to E. Woodward Ave., South to Tannehill Dr., East to Pillsbury Rd., West to S. Main St. ADDED 10/2/25*",1.2471,37.772554,-121.20643,https://www.google.com/maps/d/viewer?mid=1VakL58Y9x5GUM36bEuYm8HwbDgCBHaA,1VakL58Y9x5GUM36bEuYm8HwbDgCBHaA,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-03,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of West Escalon,E66,Escalon,"North to Yosemite Ave., South to Valdapena Wy, Thompson Way, Zinfandel Dr. and Daniels Ave., East to McHenry Ave., West to Brennan Rd.",1.353,37.795018,-121.005923,https://www.google.com/maps/d/viewer?mid=1GqNcfaM-1hqwblWoG0y46w-FIL2lA_g,1GqNcfaM-1hqwblWoG0y46w-FIL2lA_g,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-03,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of West Stockton,S54,Stockton,"North to Calaveras River, South to Michigan Ave., East to I-5, West to Rainer Ave.",1.5183,37.969597,-121.346067,https://www.google.com/maps/d/viewer?mid=1MxgEi73R7kgSiHUEjT43aejAxLetUio,1MxgEi73R7kgSiHUEjT43aejAxLetUio,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-03,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Rural East Escalon,E29,Escalon,"North to OID Canal, South to Hwy 120, East to Victory Ave., West to Henry Rd.",3.7529,37.803345,-120.932621,https://www.google.com/maps/d/viewer?mid=1YdE4wGmIItr1fDrb1unsnlFVmpL_Tx5f,1YdE4wGmIItr1fDrb1unsnlFVmpL_Tx5f,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-03,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,"Southwest Stockton, Weston Ranch area",S55,Stockton,"North to Carolyn Weston Blvd., Carrie St., South to William Moss Blvd., East to Manthey Rd., West to Carolyn Weston Blvd",1.6472,37.90931,-121.304485,https://www.google.com/maps/d/viewer?mid=1C2hzC70v_aXPCu9njclV_euLFeKNKck,1C2hzC70v_aXPCu9njclV_euLFeKNKck,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-08,aerial,adult,Dibrom,evening,19:00,20:30,complete,COMPLETE,Portion of Rural West Ripon,R1B,Ripon,,18.9907,37.6978,-121.202335,https://www.google.com/maps/d/viewer?mid=10QTPiLg-VmCpFCLW34UsEjV9K_6zsibf,10QTPiLg-VmCpFCLW34UsEjV9K_6zsibf,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-09,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of Rural South County,SC6,South County,,9.4377,37.731836,-121.264245,https://www.google.com/maps/d/viewer?mid=1f0-bFLjD5HOZiYHtBvIRbEUokEX27sXW,1f0-bFLjD5HOZiYHtBvIRbEUokEX27sXW,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-09,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of South Manteca,M36,Manteca,"North to Woodward Ave, South to Sawtooth Rd, East to Pillsbury Rd, West to Main Street.",1.4089,37.77153,-121.205376,https://www.google.com/maps/d/viewer?mid=1RGkReWEmT2HPCaB-sRinf01r56gr6Oc,1RGkReWEmT2HPCaB-sRinf01r56gr6Oc,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-09,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Portion of West Escalon,E64,Escalon,"North to Yosemite Ave., South to 1st Street, East to McHenry Ave. & Hwy120, West to Brennan Rd.",0.7937,37.796384,-121.006116,https://www.google.com/maps/d/viewer?mid=1b9GW7fakbbU-cAZGAocNd83vkDTZ2oc,1b9GW7fakbbU-cAZGAocNd83vkDTZ2oc,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-09,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Ripon Sewer,R2,Ripon,"North to Doak Rd., South to Stanislaus County Line, East to Stockton Ave., West to Robert Ave.",0.7947,37.726509,-121.130382,https://www.google.com/maps/d/viewer?mid=1UVI-M5eTIEkrLZvrJx2Qwxb6K_VYNYkN,1UVI-M5eTIEkrLZvrJx2Qwxb6K_VYNYkN,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-09,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,06:00,complete,COMPLETE,Rural East Ripon,R6b,Ripon,"North to .6 mile south of Greenleaf Rd., South to Stanislaus River, East to Sexton Rd., West to Wagner Rd.",5.2528,37.747065,-121.060768,https://www.google.com/maps/d/viewer?mid=1LbMmKcckTL0-yCdEYBd5mEiHab4yhFg,1LbMmKcckTL0-yCdEYBd5mEiHab4yhFg,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-10,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of Northeast Stockton,S56,Stockton,"North to March Lane, South to the Calaveras River, East to the Calaveras River, West to West Lane.",1.7978,38.000033,-121.279429,https://www.google.com/maps/d/viewer?mid=1O9KFXAG8MmfBgN9evCATqbR8TKWWl30,1O9KFXAG8MmfBgN9evCATqbR8TKWWl30,wayback:20260119021559,2026-07-27T10:51:43Z
2025-10-10,ground,adult,DeltaGard; Evergreen 5-25,morning,03:30,05:30,complete,COMPLETE,Portion of Northwest Stockton,S54,Stockton,"North to Eight Mile Rd., South to White Slough, East to Davis Rd., West to I5",5.1382,38.050541,-121.351196,https://www.google.com/maps/d/viewer?mid=1BC6rbkXs1V1Epnghk5Pxm5kBsx4Lvzo,1BC6rbkXs1V1Epnghk5Pxm5kBsx4Lvzo,wayback:20260119021559,2026-07-27T10:51:43Z
